[1.0660618e+01,-3.2167482e+00,-8.8183289e+01,-5.0393951e+01,4.6796818e+00,-2.6197802e+01,4.6292496e+00,-6.9794506e-03]
[1.0966005e+01,-3.8820496e+00,-8.6956886e+01,-5.4806641e+01,4.4003029e+00,-2.6424898e+01,4.6388040e+00,-7.0691854e-03]
[1.1362608e+01,-4.0291643e+00,-8.4219803e+01,-5.6993111e+01,4.1603584e+00,-2.6675755e+01,4.5520587e+00,-7.6884180e-03]
[1.1674366e+01,-4.0431538e+00,-8.1239098e+01,-5.8763737e+01,4.7700181e+00,-2.6830982e+01,4.4617476e+00,-8.2157552e-03]
[9.4777489e+00,-1.2213834e+01,-6.1145622e+01,-6.1210754e+01,1.1089276e+01,-2.6195627e+01,4.6662197e+00,-6.2079579e-03]
[9.4658337e+00,-1.2151907e+01,-5.7669113e+01,-6.1710327e+01,1.3390326e+01,-2.6050135e+01,4.3158622e+00,-6.9383681e-03]
[9.4270039e+00,-1.1962357e+01,-5.3691147e+01,-6.1822487e+01,1.5350006e+01,-2.6233721e+01,4.0382838e+00,-7.3064119e-03]
[9.3789749e+00,-1.1481045e+01,-4.8864098e+01,-6.1995804e+01,1.6463066e+01,-2.6737274e+01,3.9989972e+00,-7.5907409e-03]
[9.5531063e+00,-1.1559735e+01,-4.3669151e+01,-6.1964058e+01,1.7215734e+01,-2.7020834e+01,3.9631448e+00,-8.2787126e-03]
[1.0657194e+01,-1.0378670e+01,-4.0661526e+01,-6.3266388e+01,1.9951633e+01,-2.7976158e+01,3.7843862e+00,-8.4742010e-03]
[9.2157822e+00,-1.1483021e+01,-3.4453323e+01,-6.1935368e+01,2.2636774e+01,-2.7281746e+01,3.7196002e+00,-1.0532573e-02]
[8.9174938e+00,-1.1398661e+01,-3.1438900e+01,-6.1634041e+01,2.6753660e+01,-2.7993961e+01,3.6257133e+00,-1.2087718e-02]
[8.4607048e+00,-1.1271874e+01,-2.9085978e+01,-6.1106682e+01,2.9842297e+01,-2.9528683e+01,3.6893868e+00,-1.2323737e-02]
[1.1909626e+01,-8.5792074e+00,-4.5243214e+01,-6.0166458e+01,3.1904724e+01,-3.2380089e+01,1.7322731e+00,-1.7969012e-02]
[7.0748672e+00,-1.1048630e+01,-2.4340387e+01,-5.9945633e+01,3.4479881e+01,-3.1586197e+01,3.7158594e+00,-1.2307957e-02]
[1.13570385e+01,-8.29475594e+00,-3.99363708e+01,-5.85384674e+01,3.68176422e+01,-3.35562668e+01,1.78953266e+00,-1.93533748e-02]
[9.8172131e+00,-9.0939484e+00,-3.5957420e+01,-5.8707733e+01,3.8010052e+01,-3.3686977e+01,1.6284142e+00,-1.8085212e-02]
[5.1619682e+00,-1.0544660e+01,-1.5991590e+01,-5.8932068e+01,3.7921345e+01,-3.1679619e+01,3.9777451e+00,-1.0710537e-02]
[3.4661741e+00,-1.0269165e+01,-1.4496418e+01,-5.9032825e+01,3.7817699e+01,-3.1626469e+01,3.8976169e+00,-1.1609599e-02]
[2.8266783e+00,-9.3263454e+00,-1.4549199e+01,-6.0666386e+01,4.0172512e+01,-3.2790298e+01,3.3628030e+00,-9.7324997e-03]
[2.8622503e+00,-8.0956926e+00,-3.1285831e+01,-5.9886959e+01,3.8889744e+01,-3.3747189e+01,-6.8595409e-01,-2.1492079e-02]
[2.1599560e+00,-7.5222516e+00,-3.0909367e+01,-5.9739693e+01,3.8778408e+01,-3.3699188e+01,-1.9101057e+00,-2.0289794e-02]
[-7.8022766e-01,-6.0656710e+00,-1.2856184e+01,-6.1195915e+01,3.7894844e+01,-3.2329746e+01,-2.6490498e-01,-1.2194872e-02]
[-2.9365649e+00,-4.4097733e+00,-1.4213474e+01,-5.9438972e+01,3.7201515e+01,-3.2491226e+01,-1.7709646e+00,-1.2603432e-02]
[-3.28926182e+00,-3.68317604e+00,-1.45387945e+01,-5.74969025e+01,3.63049240e+01,-3.29184990e+01,-2.75315189e+00,-1.35341734e-02]
[-4.0862570e+00,-3.2785339e+00,-1.5492889e+01,-5.6305573e+01,3.6894360e+01,-3.2402115e+01,-3.9566641e+00,-1.4269948e-02]
[-4.3694744e+00,-3.6002769e+00,-1.6242134e+01,-5.5246735e+01,3.7147709e+01,-3.2797249e+01,-3.7494717e+00,-1.4191449e-02]
[-3.5676694e+00,-5.2300367e+00,-1.4855109e+01,-5.1903320e+01,3.6211449e+01,-3.2605820e+01,-1.8090248e+00,-1.0212705e-02]
[-3.71093512e+00,-4.41553402e+00,-1.51535015e+01,-5.19744949e+01,3.67478142e+01,-3.25917511e+01,-2.01725197e+00,-1.06652379e-02]
[-3.3545218e+00,-4.1912069e+00,-1.5417398e+01,-5.1788239e+01,3.6891949e+01,-3.2506878e+01,-2.1237202e+00,-1.0786161e-02]
[-3.3883677e+00,-4.1656580e+00,-1.5523420e+01,-5.1782593e+01,3.6758011e+01,-3.2557648e+01,-2.0299540e+00,-1.0482550e-02]
[-3.4299679e+00,-4.2229872e+00,-1.5541695e+01,-5.1752659e+01,3.6810570e+01,-3.2544575e+01,-2.0475473e+00,-1.0842383e-02]
[-4.3391423e+00,-4.5142736e+00,-1.5360524e+01,-5.1767426e+01,3.6772671e+01,-3.2579426e+01,-2.0967875e+00,-1.0470927e-02]
[-4.1461644e+00,-4.1101284e+00,-1.5253430e+01,-5.1800163e+01,3.6695164e+01,-3.2518852e+01,-2.0503464e+00,-1.0800153e-02]
[-4.25214767e+00,-4.17594147e+00,-1.54293995e+01,-5.18852692e+01,3.67111320e+01,-3.25243835e+01,-2.04170704e+00,-1.05243325e-02]
[-5.2264462e+00,-4.4224629e+00,-1.5355700e+01,-5.1714493e+01,3.6553074e+01,-3.2635445e+01,-1.9786024e+00,-9.6233934e-03]
[-6.5261345e+00,-2.7636766e+00,-1.4751151e+01,-5.2097069e+01,3.7750271e+01,-3.2413422e+01,-3.5389557e+00,-1.4078096e-02]
[-4.9127584e+00,-4.1467142e+00,-1.5493621e+01,-5.1689323e+01,3.6616524e+01,-3.2495129e+01,-2.0310946e+00,-1.0000795e-02]
